Date,Holiday,Economic_Indicator,Average_Ticket_Price,Passenger_Count,Year,Month,Day_of_Month,Day_of_Week_Num,Is_Weekend,Holiday_Impact,Route_DFW-JFK,Route_LAX-ORD,Route_NYC-LAX,Route_SEA-DEN,Season_Spring,Season_Summer,Season_Winter,Weather_Conditions_Rainy,Weather_Conditions_Snowy,Weather_Conditions_Stormy,Weather_Conditions_Unknown,Price_Holiday_Interaction,Price_Season_Interaction,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Origin_DFW_True,Origin_LAX_True,Origin_NYC_True,Origin_SEA_True,Destination_JFK_True,Destination_LAX_True,Destination_MIA_True,Destination_ORD_True,Price_Month_Interaction
2024-09-08,0.0,1.6124261619607525,230.63529833698976,146,2024,9,8,6,1,0.0,False,False,False,True,True,False,False,True,False,False,False,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2075.717685032908
2024-09-09,0.0,1.6012272827670797,195.7613215213942,148,2024,9,9,0,0,0.0,False,True,False,False,True,False,False,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1761.8518936925477
2024-09-10,0.0,1.658344165381073,170.53303709558355,171,2024,9,10,1,0,0.0,False,False,False,True,False,True,False,False,False,False,False,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1534.797333860252
2024-09-11,0.0,1.245599142554527,284.78243064153605,134,2024,9,11,2,0,0.0,False,False,False,True,False,False,True,False,True,False,False,0.0,284.78243064153605,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2563.0418757738244
2024-09-12,1.0,1.61683273437202,265.3192782710013,174,2024,9,12,3,0,174.0,True,False,False,False,False,False,True,True,False,False,False,265.3192782710013,265.3192782710013,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2387.8735044390114
2024-09-13,0.0,1.3551376017248111,189.02688709895563,127,2024,9,13,4,0,0.0,False,True,False,False,False,False,True,False,False,False,False,0.0,189.02688709895563,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1701.2419838906007
2024-09-14,0.0,1.7458372485517313,238.19315753237677,173,2024,9,14,5,1,0.0,False,False,False,True,False,True,False,True,False,False,False,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2143.738417791391
2024-09-16,0.0,1.591769934534765,240.71163072869027,123,2024,9,16,0,0,0.0,False,True,False,False,False,False,True,False,False,True,False,0.0,240.71163072869027,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2166.4046765582125
2024-09-17,0.0,1.4915076932097782,200.9528395234865,132,2024,9,17,1,0,0.0,False,True,False,False,False,False,True,True,False,False,False,0.0,200.9528395234865,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1808.5755557113785
2024-09-19,0.0,1.835336200450528,257.5311434336873,177,2024,9,19,3,0,0.0,False,True,False,False,False,True,False,False,False,True,False,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,2317.7802909031857
2024-09-20,0.0,1.911749201165236,101.36580379758372,175,2024,9,20,4,0,0.0,False,False,False,True,False,True,False,False,False,True,False,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,912.2922341782535
2024-09-21,0.0,1.2685334669974158,164.43500517251505,139,2024,9,21,5,1,0.0,False,False,False,True,False,False,True,False,False,False,False,0.0,164.43500517251505,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1479.9150465526354
2024-09-22,0.0,1.384991100200352,203.02903119195489,147,2024,9,22,6,1,0.0,True,False,False,False,False,False,True,False,False,True,False,0.0,203.02903119195489,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1827.2612807275939
2024-09-23,0.0,1.4987795059803952,197.87806714976497,151,2024,9,23,0,0,0.0,False,False,True,False,False,False,False,True,False,False,False,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1780.9026043478848
2024-09-24,1.0,1.8433676254158664,195.619713559978,194,2024,9,24,1,0,194.0,False,False,False,True,False,True,False,True,False,False,False,195.619713559978,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1760.577422039802
2024-09-25,1.0,1.6128228882023938,249.23658642280597,209,2024,9,25,2,0,209.0,False,False,False,False,False,False,False,False,False,False,True,249.23658642280597,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2243.129277805254
2024-09-26,1.0,1.275246727639125,172.96111311785253,176,2024,9,26,3,0,176.0,False,False,True,False,True,False,False,False,True,False,False,172.96111311785253,0.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1556.650018060673
2024-09-27,0.0,1.2879276553802856,200.9528395234865,150,2024,9,27,4,0,0.0,False,False,True,False,False,False,False,True,False,False,False,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1808.5755557113785
2024-09-28,0.0,1.857741462941979,276.30360498158365,122,2024,9,28,5,1,0.0,False,False,True,False,False,False,True,True,False,False,False,0.0,276.30360498158365,False,False,False,True,False,False,False,False,True,False,False,True,False,False,2486.732444834253
2024-09-29,0.0,1.6225020161097925,277.11097115732065,149,2024,9,29,6,1,0.0,True,False,False,False,False,True,False,False,False,False,False,0.0,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2493.998740415886
2024-09-30,0.0,1.515738406486436,248.88691177840784,161,2024,9,30,0,0,0.0,False,False,False,True,False,True,False,False,True,False,False,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2239.9822060056704
2024-10-01,0.0,1.496260706100272,182.5136449487423,158,2024,10,1,1,0,0.0,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1825.1364494874229
2024-10-02,0.0,1.7686186982063272,164.63375181959043,164,2024,10,2,2,0,0.0,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1646.3375181959043
2024-10-03,0.0,1.1836874384777007,197.9353069347763,140,2024,10,3,3,0,0.0,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1979.3530693477628
2024-10-04,0.0,1.5155583214091577,201.4225867987613,162,2024,10,4,4,0,0.0,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,2014.2258679876131
2024-10-05,0.0,1.5334863677530373,198.23357602844487,145,2024,10,5,5,1,0.0,False,False,False,False,False,False,True,False,True,False,False,0.0,198.23357602844487,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1982.3357602844487
2024-10-06,0.0,1.1262269553749027,227.81477868498237,147,2024,10,6,6,1,0.0,True,False,False,False,False,False,True,False,False,False,False,0.0,227.81477868498237,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2278.1477868498237
2024-10-07,0.0,1.437779577303641,218.0333157464996,142,2024,10,7,0,0,0.0,False,True,False,False,False,False,True,False,False,False,True,0.0,218.0333157464996,False,False,False,False,True,False,False,True,False,False,False,False,False,True,2180.333157464996
2024-10-08,1.0,2.1859573229743727,215.9453645893593,174,2024,10,8,1,0,174.0,False,False,False,False,False,False,False,False,False,False,False,215.9453645893593,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2159.4536458935927
2024-10-09,0.0,1.2494976788532275,176.6627998640114,157,2024,10,9,2,0,0.0,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1766.627998640114
2024-10-10,0.0,1.537811987920744,140.0531409716853,173,2024,10,10,3,0,0.0,False,False,True,False,False,True,False,False,False,False,False,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1400.531409716853
2024-10-11,0.0,1.496260706100272,234.73210590743264,128,2024,10,11,4,0,0.0,False,True,False,False,False,False,True,False,False,True,False,0.0,234.73210590743264,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2347.3210590743265
2024-10-12,0.0,1.4583262471955218,200.9528395234865,155,2024,10,12,5,1,0.0,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2009.528395234865
2024-10-13,0.0,1.177687637155595,220.4405187064818,174,2024,10,13,6,1,0.0,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,2204.405187064818
2024-10-14,0.0,1.3944537610157628,221.83611674423355,149,2024,10,14,0,0,0.0,False,False,False,False,False,False,True,False,False,True,False,0.0,221.83611674423355,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2218.3611674423355
2024-10-15,0.0,1.627850034042062,98.65934555121024,157,2024,10,15,1,0,0.0,True,False,False,False,True,False,False,True,False,False,False,0.0,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,986.5934555121023
2024-10-16,0.0,1.162270224185989,286.0755582831199,149,2024,10,16,2,0,0.0,True,False,False,False,True,False,False,False,True,False,False,0.0,0.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2860.755582831199
2024-10-17,0.0,1.5723103866426364,171.74487948509088,161,2024,10,17,3,0,0.0,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1717.4487948509088
2024-10-18,0.0,1.2660679112931026,268.69722851105865,162,2024,10,18,4,0,0.0,False,False,True,False,False,True,False,False,False,True,False,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,2686.9722851105867
2024-10-19,0.0,1.0993639918775964,221.2328126676273,132,2024,10,19,5,1,0.0,False,True,False,False,True,False,False,True,False,False,False,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,2212.328126676273
2024-10-20,0.0,1.496260706100272,146.07145709840637,175,2024,10,20,6,1,0.0,False,False,True,False,False,True,False,False,True,False,False,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1460.7145709840638
2024-10-21,0.0,1.2115775059554572,164.6180714607858,172,2024,10,21,0,0,0.0,False,False,False,False,False,True,False,True,False,False,False,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1646.1807146078581
2024-10-22,0.0,1.3728484182656542,165.5438642268689,169,2024,10,22,1,0,0.0,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1655.438642268689
2024-10-23,1.0,1.328778718937288,200.9528395234865,190,2024,10,23,2,0,190.0,False,True,False,False,False,True,False,False,False,True,False,200.9528395234865,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,2009.528395234865
2024-10-24,0.0,1.565065219396275,200.9528395234865,139,2024,10,24,3,0,0.0,False,False,True,False,True,False,False,False,True,False,False,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2009.528395234865
2024-10-25,0.0,1.5096906932449323,160.07690418590792,167,2024,10,25,4,0,0.0,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1600.7690418590792
2024-10-26,0.0,1.496260706100272,248.36909204987285,136,2024,10,26,5,1,0.0,False,False,False,False,False,False,True,False,True,False,False,0.0,248.36909204987285,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2483.6909204987287
2024-10-27,0.0,1.2873790934690714,253.48778006079223,140,2024,10,27,6,1,0.0,False,False,True,False,False,False,True,True,False,False,False,0.0,253.48778006079223,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2534.8778006079224
2024-10-28,0.0,1.4204092005446838,166.18710716456886,149,2024,10,28,0,0,0.0,True,False,False,False,False,False,False,True,False,False,False,0.0,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1661.8710716456885
2024-10-29,0.0,1.5881524938551494,106.35660525830092,173,2024,10,29,1,0,0.0,False,False,True,False,True,False,False,False,False,False,False,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1063.5660525830092
2024-10-30,1.0,1.5353678683201293,231.54592174048665,200,2024,10,30,2,0,200.0,False,True,False,False,True,False,False,False,False,False,False,231.54592174048665,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2315.4592174048666
2024-10-31,0.0,1.836530724805156,146.06309638057434,150,2024,10,31,3,0,0.0,False,False,True,False,True,False,False,True,False,False,False,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1460.6309638057432
2024-11-01,0.0,1.728903197975367,149.96532428421355,142,2024,11,1,4,0,0.0,False,False,False,False,True,False,False,False,False,True,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1649.618567126349
2024-11-02,1.0,1.8319395163095296,185.85830417968177,196,2024,11,2,5,1,196.0,False,False,True,False,False,False,False,False,True,False,False,185.85830417968177,0.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,2044.4413459764994
2024-11-03,0.0,1.906022553678586,200.9528395234865,156,2024,11,3,6,1,0.0,True,False,False,False,False,False,True,False,True,False,False,0.0,200.9528395234865,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2210.4812347583515
2024-11-04,0.0,1.556125672539627,160.5123046626125,184,2024,11,4,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1765.6353512887376
2024-11-05,0.0,1.7560864257541624,165.03016140089704,180,2024,11,5,1,0,0.0,False,False,True,False,False,True,False,False,False,True,False,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1815.3317754098675
2024-11-06,0.0,1.6007075635481185,174.90301477378244,147,2024,11,6,2,0,0.0,True,False,False,False,False,False,True,True,False,False,False,0.0,174.90301477378244,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1923.933162511607
2024-11-07,0.0,1.898028784666443,164.3006143101299,176,2024,11,7,3,0,0.0,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1807.3067574114289
2024-11-08,0.0,1.496260706100272,167.44565407266856,162,2024,11,8,4,0,0.0,False,False,False,False,False,True,False,True,False,False,False,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1841.9021947993542
2024-11-09,1.0,1.4053316129994018,184.7135022339853,180,2024,11,9,5,1,180.0,True,False,False,False,False,False,True,True,False,False,False,184.7135022339853,184.7135022339853,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2031.8485245738384
2024-11-10,0.0,1.623022139494691,200.9528395234865,161,2024,11,10,6,1,0.0,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,2210.4812347583515
2024-11-11,0.0,1.6709882497763051,212.45263651703448,184,2024,11,11,0,0,0.0,True,False,False,False,False,True,False,False,False,True,False,0.0,0.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,2336.9790016873794
2024-11-12,0.0,1.4947084020566634,172.89147234867585,157,2024,11,12,1,0,0.0,True,False,False,False,True,False,False,False,True,False,False,0.0,0.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1901.8061958354342
2024-11-13,0.0,1.0012499088098248,184.16533331378636,171,2024,11,13,2,0,0.0,False,True,False,False,True,False,False,False,False,False,False,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,2025.81866645165
2024-11-14,0.0,1.496260706100272,267.217454171295,174,2024,11,14,3,0,0.0,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2939.3919958842453
2024-11-15,0.0,1.7448614205169526,249.3316885038128,154,2024,11,15,4,0,0.0,False,False,False,False,True,False,False,True,False,False,False,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2742.648573541941
2024-11-16,0.0,1.4053046285331374,227.41090427627728,156,2024,11,16,5,1,0.0,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,2501.51994703905
2024-11-17,0.0,1.5277504852841075,111.43340809713062,167,2024,11,17,6,1,0.0,True,False,False,False,False,False,True,False,True,False,False,0.0,111.43340809713062,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1225.7674890684368
2024-11-18,0.0,2.0749647826121205,205.3525264926664,163,2024,11,18,0,0,0.0,False,False,True,False,False,False,True,False,True,False,False,0.0,205.3525264926664,False,False,False,True,False,False,False,False,True,False,False,True,False,False,2258.8777914193306
2024-11-19,1.0,1.4439367960605312,166.22638273755047,213,2024,11,19,1,0,213.0,False,False,True,False,False,True,False,True,False,False,False,166.22638273755047,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1828.4902101130551
2024-11-20,0.0,1.4527853847362986,152.17443439418497,141,2024,11,20,2,0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1673.9187783360346
2024-11-21,0.0,1.5582518634453244,182.0155831900068,174,2024,11,21,3,0,0.0,True,False,False,False,False,True,False,False,True,False,False,0.0,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2002.1714150900748
2024-11-23,0.0,1.5403854031016069,244.41388458276523,147,2024,11,23,5,1,0.0,False,False,False,True,False,False,True,False,True,False,False,0.0,244.41388458276523,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2688.5527304104176
2024-11-24,1.0,1.617960234521412,169.02429203369618,193,2024,11,24,6,1,193.0,False,False,True,False,False,True,False,True,False,False,False,169.02429203369618,0.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1859.267212370658
2024-11-25,0.0,1.1429803665048006,204.23101614558283,163,2024,11,25,0,0,0.0,False,False,True,False,True,False,False,True,False,False,False,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2246.541177601411
2024-11-26,0.0,1.4636385558157576,178.92199833222725,165,2024,11,26,1,0,0.0,False,True,False,False,False,True,False,False,False,False,False,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1968.1419816544997
2024-11-27,1.0,1.496260706100272,187.9966741132728,214,2024,11,27,2,0,214.0,False,False,False,True,False,False,False,False,False,True,False,187.9966741132728,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2067.9634152460007
2024-11-28,0.0,1.516790125829456,249.87779459426,145,2024,11,28,3,0,0.0,False,True,False,False,True,False,False,False,False,True,False,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2748.65574053686
2024-11-29,0.0,1.496260706100272,200.9528395234865,164,2024,11,29,4,0,0.0,False,True,False,False,False,False,True,True,False,False,False,0.0,200.9528395234865,False,False,False,True,False,False,False,True,False,False,False,False,False,True,2210.4812347583515
2024-11-30,1.0,1.458390950969096,112.1406771788469,203,2024,11,30,5,1,203.0,False,True,False,False,False,False,False,False,True,False,False,112.1406771788469,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1233.5474489673159
2024-12-01,1.0,1.496260706100272,206.93448124310163,212,2024,12,1,6,1,212.0,False,False,False,False,True,False,False,False,False,True,False,206.93448124310163,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2483.21377491722
2024-12-02,0.0,1.3707244392817124,290.8184406013112,149,2024,12,2,0,0,0.0,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3489.821287215734
2024-12-03,0.0,2.0403027328860133,165.0000630123084,137,2024,12,3,1,0,0.0,False,True,False,False,True,False,False,False,True,False,False,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1980.000756147701
2024-12-04,0.0,1.934909096164008,277.42712860871166,147,2024,12,4,2,0,0.0,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3329.12554330454
2024-12-05,1.0,1.3373352289642533,230.87324102535732,199,2024,12,5,3,0,199.0,False,False,True,False,False,False,False,False,False,True,False,230.87324102535732,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2770.478892304288
2024-12-06,0.0,1.496260706100272,258.813017116149,136,2024,12,6,4,0,0.0,False,False,False,True,True,False,False,True,False,False,False,0.0,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3105.756205393788
2024-12-07,0.0,1.4673656599932654,243.77210271846775,135,2024,12,7,5,1,0.0,True,False,False,False,False,False,True,False,True,False,False,0.0,243.77210271846775,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2925.265232621613
2024-12-08,0.0,1.496260706100272,200.9528395234865,140,2024,12,8,6,1,0.0,False,False,False,False,False,False,True,False,True,False,False,0.0,200.9528395234865,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2411.4340742818376
2024-12-09,0.0,0.9747124184462984,169.3377760955334,165,2024,12,9,0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,2032.0533131464008
2024-12-10,0.0,1.3334483618682718,208.7837166019683,146,2024,12,10,1,0,0.0,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2505.4045992236197
2024-12-11,0.0,1.62339574596835,211.659097549048,149,2024,12,11,2,0,0.0,True,False,False,False,False,False,True,False,False,True,False,0.0,211.659097549048,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2539.9091705885758
2024-12-12,1.0,1.58876388509174,248.57798067729857,178,2024,12,12,3,0,178.0,True,False,False,False,False,False,True,False,False,False,False,248.57798067729857,248.57798067729857,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2982.935768127583
2024-12-13,0.0,1.371705211837292,200.9528395234865,166,2024,12,13,4,0,0.0,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2411.4340742818376
2024-12-14,1.0,1.4243125472247853,128.50648799922922,172,2024,12,14,5,1,172.0,False,False,False,False,False,False,True,False,False,True,False,128.50648799922922,128.50648799922922,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1542.0778559907508
2024-12-15,0.0,1.5992883161355131,211.8151661868208,165,2024,12,15,6,1,0.0,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2541.7819942418496
2024-12-16,0.0,1.3768811099070346,216.63652455452683,149,2024,12,16,0,0,0.0,False,False,False,True,True,False,False,False,False,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2599.6382946543217
2024-12-17,0.0,1.1809668013661063,156.63871957960723,141,2024,12,17,1,0,0.0,False,True,False,False,False,False,True,False,True,False,False,0.0,156.63871957960723,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1879.6646349552866
2024-12-18,0.0,1.44437880720944,217.86389568817023,156,2024,12,18,2,0,0.0,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,2614.3667482580427
2024-12-19,0.0,1.5568070135441117,233.91778549528163,166,2024,12,19,3,0,0.0,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2807.01342594338
2024-12-20,0.0,0.862666506311799,190.264554988244,160,2024,12,20,4,0,0.0,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,2283.174659858928
2024-12-21,0.0,1.617666952762547,271.4777856503256,147,2024,12,21,5,1,0.0,False,False,False,False,True,False,False,False,False,True,False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3257.733427803907
2024-12-22,0.0,1.7922527006975422,280.822221101569,141,2024,12,22,6,1,0.0,False,False,False,False,False,False,True,True,False,False,False,0.0,280.822221101569,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3369.866653218828
2024-12-23,0.0,1.3928231882798163,206.08923892964867,148,2024,12,23,0,0,0.0,False,True,False,False,False,False,True,False,True,False,False,0.0,206.08923892964867,True,False,False,False,False,False,False,True,False,False,False,False,False,True,2473.070867155784
2024-12-24,0.0,1.3982653166625243,242.0436204849781,153,2024,12,24,1,0,0.0,False,False,False,True,False,False,True,False,True,False,False,0.0,242.0436204849781,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2904.5234458197374
2024-12-25,0.0,1.2784748248374855,115.18191057397416,139,2024,12,25,2,0,0.0,False,False,True,False,True,False,False,False,False,False,False,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1382.18292688769
2024-12-26,0.0,1.454284719236664,253.6685659507255,145,2024,12,26,3,0,0.0,False,False,True,False,True,False,False,True,False,False,False,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,3044.0227914087063
2024-12-27,0.0,1.3325484415672788,273.2993086318285,182,2024,12,27,4,0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3279.591703581942
2024-12-28,0.0,1.934281671619043,149.2298351308214,207,2024,12,28,5,1,0.0,False,True,False,False,False,True,False,False,False,False,False,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1790.758021569857
2024-12-29,0.0,1.5373819327157792,230.8361178456508,171,2024,12,29,6,1,0.0,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2770.0334141478097
2024-12-30,0.0,0.8557465283787353,106.32252385437842,150,2024,12,30,0,0,0.0,False,False,True,False,False,False,True,True,False,False,False,0.0,106.32252385437842,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1275.870286252541
2024-12-31,0.0,1.6711603906400416,160.66135691229,184,2024,12,31,1,0,0.0,True,False,False,False,True,False,False,False,True,False,False,0.0,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1927.9362829474799
2025-01-01,0.0,2.01574194682113,173.98394983208834,132,2025,1,1,2,0,0.0,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,173.98394983208834
2025-01-02,0.0,1.6527204150843036,200.9528395234865,146,2025,1,2,3,0,0.0,False,False,False,True,False,False,True,False,True,False,False,0.0,200.9528395234865,False,False,False,True,False,False,False,False,False,True,False,False,False,False,200.9528395234865
2025-01-03,0.0,1.8570049708785807,188.10048455846288,149,2025,1,3,4,0,0.0,False,True,False,False,False,False,True,True,False,False,False,0.0,188.10048455846288,False,False,False,False,True,False,False,True,False,False,False,False,False,True,188.10048455846288
2025-01-04,0.0,1.7031543668183544,184.8019186105636,177,2025,1,4,5,1,0.0,False,False,True,False,False,False,False,True,False,False,False,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,184.8019186105636
2025-01-05,0.0,1.7972951591526891,230.8388428358364,159,2025,1,5,6,1,0.0,False,True,False,False,False,True,False,False,False,False,False,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,230.8388428358364
2025-01-06,0.0,1.782687968640999,124.3051117288754,159,2025,1,6,0,0,0.0,False,False,True,False,False,True,False,True,False,False,False,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,124.3051117288754
2025-01-07,0.0,1.7861256196757402,231.16713773988928,167,2025,1,7,1,0,0.0,False,False,False,True,False,True,False,False,True,False,False,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,231.16713773988928
2025-01-08,0.0,1.5950028274939902,160.54159313356104,152,2025,1,8,2,0,0.0,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,160.54159313356104
